4634
        864.754	Mountainous
     601370.256	frivolities
     759704.663	sidebands
     263904.529	Slinging
     145862.173	planets
     309928.501	finiteness
     335121.819	theorised
     245128.807	flying
     104666.759	babe
     839925.621	wrens
     360416.679	itemises
     493568.777	horsey
     875367.475	hearers
     355669.067	plagued
     966231.276	snorts
     710480.677	disappearance
     835119.661	craftsmanship
     198824.415	pentagrams
     133025.613	foraging
     331813.738	Trauma
     430868.375	Perky
     918794.254	kentucky
      72399.606	synonymous
     730669.856	soundest
     279067.223	Partnership
     933347.896	reassurances
     134034.911	dispenser
     962050.545	Galvanic
     462366.347	Blackened
     457070.072	brilliant
     386385.434	auditor
      207711.44	semi
     749949.947	ecumenical
     547353.366	underfunding
     503279.146	riflings
     552484.614	Dewy
     940678.939	Enneads
     205576.306	rubbed
     581048.617	Lymphoid
     303932.285	conversion
     861176.247	Barnstorming
     808674.235	tyrannically
     472916.713	knocking
     209329.644	Islets
     860426.874	Savagely
      370004.96	Xenophobic
      893604.87	parallaxes
     915116.896	unary
     237732.126	owns
     588790.186	kilted
     750160.303	Coralline
     482164.859	overincredulous
      753308.21	courtly
     643843.245	blowpipes
     489083.474	nanometres
     401493.728	Eighties
     994210.186	congregations
      89825.725	Employable
     482476.905	parabolas
     446367.982	Amalgamates
     211946.901	adjudicates
     279508.794	viciously
     241178.736	slots
     825566.749	Stockholders
     799749.832	obliquely
       95706.49	broom
     426761.037	terminates
     722678.258	unnavigable
     588967.855	faulted
     836686.859	mendel
      92185.822	Slitting
     180314.141	administration
     957936.248	Paralleled
     551914.015	decelerations
      27849.166	conundrum
     258624.197	mangling
     227836.051	consumption
     895950.397	Bondage
     967526.963	corvette
     263839.462	Coral
     440118.677	Extracting
     690757.027	disastrous
     532556.605	palaeontology
     176734.371	Lysine
     234954.065	Assayer
       87307.18	crotchetiness
     148398.051	Approves
      965606.37	blurb
     319154.646	Giddily
     376332.169	spongiest
     931220.679	Pruners
     681389.795	auditing
     341952.501	Confusingly
     413596.086	crossings
      34851.087	irishman
     379136.961	alliterating
     869319.573	Doting
     387426.254	Sloppiness
     144495.234	dichloride
     588692.554	wicked
     939517.096	privatises
     907103.965	degradations
     448613.916	placates
     406389.739	cots
     180134.185	cigar
     537787.383	maximiser
     666031.724	mirthless
     440155.547	selenium
     853432.706	pedestrian
     990216.971	muons
     419957.121	slaver
     622784.425	modicum
     345559.062	notations
     540500.053	handsomer
     705706.793	abolitionist
     667371.641	sweater
      234567.16	zips
      730094.46	mundanely
     740015.025	redefiner
      55653.928	Trove
     210406.159	enlarge
     770320.239	Retard
     762767.037	Advices
      59102.658	pulled
     633846.212	Clasped
     644986.832	ballerinas
     495998.341	bulb
      890236.85	suppressor
     419404.322	culvert
     190542.626	pavlov
     973882.087	deterrents
     663309.248	Shake
     320657.406	hilariously
     502292.341	occupied
     441151.155	Zoomed
     756613.824	injuring
     864096.914	incisively
     941013.956	Solaces
     831631.883	salads
      296498.24	conquest
     439106.978	metalled
     244139.301	Nobleness
     444831.135	Shorted
     434334.302	Reconfigure
     238976.358	agakhan
     474269.694	normalisation
      510650.75	millilitres
     452121.808	clarified
     764700.224	whirlpool
     710406.927	Chain
     728868.945	Troglodytes
     770102.095	stints
      57834.319	into
     928388.656	Pyres
     754823.778	Vocal
     324522.728	optimiser
     796293.752	blessings
     470540.214	Giro
     844851.983	bleakly
     270795.722	be
     255153.975	Succinctly
     540270.517	Smiler
     507945.429	undermines
     196930.029	robin
      569312.16	Goalpost
     281327.384	fluid
     747520.811	pacific
      887208.06	ironage
      34346.915	motivates
     188196.273	Starring
      811274.14	aggressively
     219574.028	Notes
        9455.13	kitting
     380306.014	fomented
      223186.24	halt
     619292.435	Appertain
     383862.986	defend
      38687.055	Infatuation
     121876.416	bazookas
     205337.024	bulgaria
     459720.217	furze
     571738.962	vain
     249915.851	victimisation
     143104.181	pendulous
     324148.429	sprouts
     650313.947	Abortion
     193749.986	hammered
     682541.779	caddies
     546191.517	experts
     907043.267	dictionaries
     712994.556	Completes
     455069.035	amoral
     585672.525	Sorties
     317694.185	Daffy
     800326.705	insufficient
      582867.88	finally
     184027.127	wirings
     567003.002	tombs
     485880.539	ineffable
     966098.832	fan
     344409.666	ampere
      663679.49	grit
     495273.293	action
     552142.996	keeling
     792862.724	presidencies
       2212.351	intrusiveness
      28378.261	bankruptcies
     757802.643	tinting
     631932.286	Specialists
     881428.455	Quadrature
     282137.158	indirection
     697510.292	drowned
      703423.11	earn
     414222.824	beyond
     808099.734	recomputing
     943484.332	axehead
     698655.365	borehole
     436908.962	untreated
     297347.032	brutish
     640882.668	uncharitable
     494063.068	warm
     628908.147	Encores
     140864.319	transference
     357315.425	macromolecular
     180290.755	Explainable
     302599.492	interatomic
     760561.425	snorkelling
      529868.02	Omega
     527263.828	biopsy
     710333.413	ingathered
     427824.168	rationalise
     168493.431	Acquisitive
     843010.935	trisection
     216748.724	countenances
     346811.064	homophobic
     511287.229	coercer
     985211.335	actions
     961134.563	tribute
     750850.203	copse
     660590.414	packet
     582509.042	jeopardise
      24143.187	Amusing
     365781.137	doublets
     422139.558	comprise
       991961.4	faultless
     406283.467	defaulters
      916499.17	confounding
     214735.721	debated
       290573.8	nurses
     429949.684	investigating
     932835.228	stutter
     705887.604	Subconsciousness
     860494.699	notation
        461.034	donning
     820049.822	Jiggle
     996774.975	perplex
     151018.287	Jimmy
     573835.739	Reabsorbed
     425381.838	Fisted
     487743.804	shear
     653767.872	depended
      44444.457	coronaries
     693036.837	coexisted
     480904.565	troopship
     255376.476	siren
     120908.787	secateurs
       360099.8	Rollicking
     213961.819	flitting
     625812.218	futilely
     947127.861	Brandish
     246335.032	dissociate
      51201.715	Creeper
     968967.546	Torques
     331806.805	cosseted
     761537.604	flotilla
     606399.574	Charisma
     755441.617	Wretch
     217163.375	chaff
     800519.681	experimentally
      433061.68	Miscalculations
     139312.452	eddying
     228422.207	downgrade
     839334.009	Hesitation
     685560.005	dullness
     382265.477	recoil
      388000.34	Messenger
     434720.691	republishes
     369584.966	font
     437336.355	gravely
     127518.107	Factotum
     497398.283	peel
     508624.001	controlled
     411804.633	Crumbing
     160473.073	comfy
     759595.359	surrender
     119029.751	yanks
      47702.895	Dunked
     217741.038	them
     296677.262	homologue
     785156.872	prattled
     388427.355	sluggishly
      102687.68	safes
     758247.672	sociobiology
     501853.686	sine
     795138.388	Interferometers
     131572.556	overpay
     657817.599	blase
     785586.495	sulked
      99453.842	promiscuity
     165726.211	zionist
     184717.661	Gunmen
     677483.426	Salvaging
     415517.201	doubledecker
      939993.48	challenges
     288800.345	Adverted
     341357.298	Lintel
     768597.625	meaningfully
     889943.168	Priestess
     688888.667	disproportionally
     151140.372	sweethearts
     494731.037	correlate
     513668.838	proven
     402051.583	hemlines
     404059.206	fended
     723672.525	Bewilderingly
     232849.834	southernmost
     583866.576	consecutively
     395554.705	sketchiest
     821587.662	Untitled
     234921.543	duals
     953680.967	basis
     206374.713	Subsisting
     996677.435	Exclusively
     908938.622	Classlessness
     524279.722	expanse
     502683.644	hydroxides
     418534.292	gutsy
     271225.385	yearlong
      49842.576	Alluding
     763461.673	Overstatement
     677583.279	triennial
     796612.341	Mutterers
     638839.633	searchlights
     112358.607	Time
     676366.486	glen
     420972.563	Diverts
     914744.245	Tracks
     467040.974	Unsurprising
     996534.049	cringed
     654919.793	technophiles
     524755.481	grossly
     277262.763	mayor
     568307.758	Ostler
     944969.171	cognates
      757696.76	Kiosk
      96718.299	adversely
     990039.009	meditate
     834321.528	crystallising
     597642.112	replugging
      46006.887	Tarty
     328627.416	tally
      92447.452	wherewith
     882967.402	Commodities
      666381.28	horrify
     319642.666	unarms
      192784.97	peeked
     675094.955	chosen
     691703.416	burger
       97135.85	Fountains
     422471.288	ravishing
      71596.506	rustle
     684754.456	wineskin
     393401.104	dodgem
     841301.607	swivels
      695846.55	Castanet
     194109.708	shinned
     602372.136	blanker
     632103.686	Confesses
     820686.838	nationally
      32628.135	silted
      52506.124	Confrontation
     774514.942	Eclipsed
     920672.823	observationally
      81040.169	bangkok
     443425.624	Gerontologist
      81274.448	shakiest
     249569.629	evangelise
     305627.738	Frightens
     423067.992	Falsetto
     990328.105	styluses
      793658.63	delineating
      58999.648	involve
     259753.967	rockbottom
     570954.095	garottes
       584865.7	professionals
     105380.852	sledging
     785693.118	Document
     583470.122	replete
      984459.28	filmset
       978403.0	valuables
     460412.061	reorganise
     390694.675	tackler
     688912.005	Bemoaning
     844531.866	undertaker
     441859.982	halfhourly
     912513.647	brilliantly
     835063.497	Fedup
     424677.681	Note
     717284.651	observe
     227554.985	foulup
      67223.748	Reciprocate
     814342.964	delirious
      985162.59	trucks
     846619.773	mulling
     377600.302	Seams
     639039.213	projections
     183489.373	corrupting
     576831.851	disavow
     419589.245	deaf
      84180.549	plato
     677219.042	scarce
     957396.341	humanely
     659615.711	devoted
     984735.083	joyfulness
     680566.904	handball
     667598.678	bristling
     693511.333	progresses
     823106.902	sob
     308849.813	coop
     794914.854	demoralisation
     348874.599	logicality
     447619.676	advancement
     214425.922	Purples
      586772.14	bodkin
     706081.186	redistribute
      982619.59	Behindhand
      11727.131	dahlia
     472731.564	unravels
     731015.498	alerted
     100905.016	dais
     574840.063	neediness
      46448.729	Reorganisation
     831895.779	Industrial
     745141.671	pulses
     974578.102	ultimatum
     691807.598	outsiders
     974540.261	peaceable
     567078.953	delectation
     821305.927	Ostracised
      57808.324	Explored
      775966.31	printable
     276358.255	twelfths
     244639.889	services
     935020.871	therapists
     113654.886	wedge
     737814.073	systematically
     567804.156	Duds
     390551.773	frosting
     383942.459	infest
     882699.145	perimeters
      85378.435	culled
     239762.194	Airstrips
     356119.941	overthrowing
      10624.858	pluralist
      256989.57	Consuming
     159870.466	granites
     446661.181	baffler
     137006.171	sloughing
     606708.789	shaver
      62235.512	invocations
     307946.909	Staging
     972771.772	immortally
     884997.029	Gratuity
       59142.53	quotas
     265307.739	Slushier
     357244.338	laudatory
     471483.715	Restricts
     590907.869	Gravitons
     956510.195	Impedimenta
     255636.533	dredges
     732844.555	arable
     161720.174	Incestuous
     384716.185	methylated
     634917.693	safe
     577696.888	visions
     537056.972	kinship
     382549.654	biblical
     624740.783	sultans
      562881.83	arcadia
      79324.768	evasive
     436673.498	classmates
     787380.132	operatives
      15847.296	Holdings
      13827.664	Excess
      39907.209	rotated
     176930.918	Parcelled
     668239.331	attentiveness
     801599.693	peer
     619943.592	overstates
     445832.091	Morphia
      639760.58	manly
     638081.268	Illinois
     481845.152	bribed
     261996.026	Tubs
     657980.383	Fatalist
     585303.923	Approximately
     966018.417	horseshoe
     552754.386	lumpy
     339920.319	Cities
     495955.948	arbitrate
       9060.031	Redox
     692875.239	remediable
     852895.525	Remaster
     216498.494	distrusted
      896826.28	turtles
     734869.446	relegation
     841436.869	mistrusted
     959138.367	taxpaying
     494203.121	rebalanced
     774966.528	rationally
     562364.279	huffy
     112509.948	Diagrammatically
     971760.451	lacking
     688190.655	Heeled
     899028.547	monosyllable
      325355.44	mourner
     298521.428	contingencies
     785378.391	Souldestroying
     759997.441	rioter
     249884.081	caresses
      655838.71	jowl
     152926.545	sputtering
      99687.045	Germ
     953444.628	harebells
     318378.669	hallelujah
        751.351	conquerors
      14257.028	entrants
     902999.636	Wellbeing
     246301.383	disabling
      734010.49	triennial
     266445.922	divine
     441297.887	relished
     991365.088	censoriousness
     593376.949	Recommencing
     565027.534	ogrish
     535159.521	illegible
      85196.472	Tingled
     760046.049	struggling
      47173.239	stopcock
      15047.602	Cradles
     319632.521	vandalism
     357021.835	Rejoicing
      20449.308	colourfully
      791074.32	Weirdest
     976909.553	divans
      227060.81	breadboards
     907537.262	idlers
     808960.423	inelegantly
     988032.293	burg
     328965.429	Quieter
     294632.211	Excepted
     686357.341	Slurring
     457078.879	annotations
     806665.239	retrieval
     760297.613	learner
     723005.803	preference
     442541.352	tidiest
     902980.761	cell
     192690.183	forgetmenots
     666964.133	melatonin
     753169.984	prevalently
     349291.534	Sharpeners
     484675.824	reorganising
     131126.267	stepwise
     932716.406	Choppers
      21787.096	histories
     103516.598	Clearups
     266252.622	demurred
     727618.146	glanced
     558806.662	trimmer
       197167.2	tragedian
     423637.542	Conker
     816824.946	philosophy
     893682.224	abolitionists
     906389.421	flips
     561744.413	episcopate
      13199.359	redness
     933767.523	transmitters
     633722.615	textbooks
     445750.905	replugged
     281634.479	Emulsion
     523961.304	enforceability
      65025.595	Immorally
     963869.514	allures
     776856.824	rumbled
     337524.377	swerved
      158536.59	enjoyable
     632160.396	matchable
     438855.966	expends
     605594.016	curator
     215403.165	Idolatrous
     271802.563	felled
     378346.837	aircrews
     897879.158	modicum
     287458.907	baguettes
     837379.611	pomades
      91273.251	exploitations
     580034.075	frontispieces
     917584.808	unconverted
     445548.312	pummelled
     281289.856	interstitial
      15364.213	Vomited
     723307.636	dishonest
     645322.461	grisliest
     218248.878	gestational
     796776.953	Homage
     776342.349	uncomprehendingly
     344630.756	winters
     749907.911	Doyenne
     571137.185	Steeps
     779067.393	catamaran
     133838.237	stirs
     624838.489	mildly
     646240.912	selection
     770478.346	Praised
     999085.583	distrustful
     260806.781	hypnotherapy
     468297.849	greatly
     959627.992	ancestral
     552871.327	Hamstrung
      61563.667	bluenile
     556730.039	gemstones
     774051.374	Fibbed
     265632.912	Dauphin
      948142.73	maximally
     596079.644	leitmotiv
     173488.751	burette
      94096.221	male
     412412.646	idolised
     827764.024	condiments
       267546.0	strayer
     608119.946	filaments
     757597.131	indissolubly
       28246.95	pew
     601723.206	dramatisation
     770780.841	helsinki
     157273.988	rwanda
     307105.689	Amens
     545679.048	Malachite
      918186.46	Cracking
     740858.288	patio
     179693.291	hearkening
      27357.639	Foreign
     875410.844	robes
      97137.028	brisbane
     336703.507	speedier
      13240.652	cuprous
     271875.523	bounded
     520800.976	hymns
     327469.982	Eyebrows
     440066.752	directorates
     596154.682	away
     696057.708	Carded
     160402.257	waxpaper
     176436.023	Reappraised
     618477.199	Gullies
     668517.365	Armourplated
      78836.453	Underpants
     910645.243	entomological
      239690.88	ceilings
     740651.245	losers
     717086.114	Breadcrumbs
     930785.179	pawnbroker
     176662.028	judiciaries
     426783.313	crisper
     126683.827	baggage
     924291.001	fearlessness
     457925.852	moaner
       89552.51	unkept
      800085.77	reparations
        2049.45	nicely
     128731.068	gaunt
     480309.675	Interrogates
     141135.839	mangled
     481945.742	abash
     758575.763	Wellmeaning
     416743.443	Mingled
      95868.346	legume
     320096.375	supplicant
     508930.468	drown
     887831.603	thinnest
     116568.259	disequilibrium
     134583.449	retouching
     341712.529	periphery
     753165.343	Coniferous
     896764.609	Harpists
     973187.094	digressions
     598116.162	wormy
     597794.425	linear
      723730.87	Recures
     364649.679	aaron
     192779.933	borstals
      21124.202	Facet
     504706.729	wig
     846229.304	Bilingual
     275228.196	bicycle
     560413.727	obtains
     378741.892	Bossiness
     391556.753	Powering
     871538.252	backside
     722824.126	catalysis
     829229.427	recanting
     109111.372	divebombing
     704455.815	Technocratic
     929187.163	Rude
     773304.191	Rearing
     858414.478	annoys
     314880.443	redemptive
      10200.638	Streamed
      204329.52	Reconfiguration
     567837.588	benefiting
     141069.472	Unproblematic
     547986.022	mixing
     663680.361	marshes
     296579.639	Unquiet
     763131.055	idling
      93709.361	Spectral
      88787.055	punch
      648387.99	Interjects
     948182.155	marooned
     241458.762	glue
     746984.251	Wintertime
     727997.174	seduction
     859114.189	revolves
     133661.188	Willed
     795872.027	birdwatcher
     391833.664	strap
     122478.663	Fuzz
     861368.286	Naturists
      36274.828	millers
     303884.557	lashing
     100896.885	lissomness
     523726.174	queueing
     656818.385	data
      53682.256	goatee
      65718.619	Overcrowding
     764788.524	Forehand
     506686.229	Authorises
     263360.606	enlist
     767683.909	expenditure
     415128.037	sorrel
     657798.369	colostomies
     917160.605	Vaccinating
      636845.12	latitude
     971976.164	loudness
     753517.796	Smashes
     364223.027	Focussing
     154550.986	conversely
     845489.857	embattle
     556208.534	optimal
      68921.432	ashamedly
      353800.57	propositioned
     925470.137	Discovered
     730037.668	furriest
     552380.939	discounting
     381852.784	funk
     208073.477	turreted
     212443.057	incongruities
     220608.376	Dislodge
     772324.622	Droves
     391447.346	Quickly
     864745.706	Marriages
     292424.869	elliptic
     648911.392	consigning
     658239.578	permutation
     725515.676	stammering
     989229.373	thoughts
     355700.609	Reliability
     781792.657	Closure
     917170.081	Atop
     911541.811	Melanoma
     396558.403	memorabilia
      394513.52	ribbons
     215519.297	snuggling
     487219.972	Inanimate
     141073.542	beseechingly
     626154.617	Tunas
     421936.237	irrigated
     362589.092	epitap
     640408.479	mitigate
      65058.963	Disciples
     704122.892	villager
     719403.769	freestyle
     433572.489	Kidnapped
     719969.074	constructions
     913179.548	demographic
     802930.576	bigot
      28272.642	reburied
     312931.647	flights
     563383.401	travelling
     563463.177	With
     501736.154	bumble
     469012.948	Directionality
      68071.047	Redone
      133982.61	Locate
      299705.51	reshuffling
     505983.659	necessary
      291680.99	lynchpin
     126440.717	exonerates
     570050.283	Positionable
     177434.958	nigh
     216743.853	dockyard
      66913.142	premeditate
      61258.848	careful
     114617.985	Gladiatorial
     753190.216	nephews
     919511.306	Brainstorming
     914903.241	invoiced
     506419.571	payroll
     409864.179	pathologies
     959026.245	almanac
      27608.806	asteroid
     543504.464	unwarned
     305474.313	multidimensional
     969976.928	Coffee
     745951.046	aesthete
     902102.794	Penetrations
      264854.17	prostitution
      38267.278	scoffed
      20265.901	disassembly
     400368.225	dauphins
      135988.44	revenges
     725994.774	reviled
     344390.798	Recalcitrant
     809032.455	rumble
     689978.767	compromising
      34406.056	touts
      45473.743	retched
     329905.566	credits
     129399.611	shrouded
     530888.244	Neutrino
      577567.86	froggy
     679208.973	itchy
     962969.611	Bodybuilding
     837234.659	touching
     610074.692	Crackle
     510602.125	shortcomings
     910461.692	rooftop
      742600.16	Protests
      858821.04	overstrung
     161193.409	zookeepers
     348350.556	cogitate
     672807.123	Selectors
     827948.917	incontinently
      15473.143	holder
     969598.638	danced
     651031.917	inland
     960906.922	Advertisement
     934785.866	snuffed
      43139.314	snatcher
     709957.898	debtors
     669133.692	exchanging
     308323.106	sumatra
     517844.904	jonathan
     546796.229	slats
     395542.436	flippers
     178859.035	Scrap
     348449.704	nonchalantly
     436837.913	Immunologically
     263358.409	delirious
     375641.442	surlily
     277624.989	ribosomes
     825868.778	superb
     799746.602	bonnets
     176768.423	alphas
     188696.211	Cheerless
     644420.637	levers
     694311.134	enfolded
     820391.644	squirrel
       525238.2	Torment
     981976.383	Horsewhip
      77965.286	beauteous
     382813.119	homologous
     707345.322	Overtones
      327431.43	greatgranddaughter
     866647.566	sounds
     436297.944	Undulate
     950875.511	knots
     619018.192	fascia
     855638.774	unrecommended
     596286.577	likens
     960610.829	Cytochrome
     343963.872	lymphoid
      70386.948	habituate
     311348.018	lonely
     791798.006	Sunday
     113635.181	headquarters
     927647.929	quincentenary
     593673.005	graphically
     299970.634	inexpensive
     489458.089	laconic
     892986.251	crow
      802932.13	archer
     359571.278	lives
     253556.119	gratified
      54666.488	misused
     266878.274	Drugs
     612437.551	tasselled
     783986.259	franked
     327060.479	lucrative
     421804.815	fleet
     780825.164	intimates
     586002.952	infects
      528328.42	Juristic
     757288.488	Careless
     951324.096	misspellings
     183145.296	wanderers
     916318.571	taxing
     853469.475	cautioning
     293115.411	Citizenry
     768134.991	phones
     322965.603	Loo
      75057.437	sulphurous
     945967.193	verities
     602020.806	protectors
     140989.019	Resembled
     192681.177	Comeliness
     285137.044	Brewage
     700277.276	unroll
     957445.704	professionalisation
     205516.959	Ballbearing
      177932.18	combating
     968337.636	caved
     624595.444	muzzles
     624923.063	contrast
     879958.658	dyestuff
     681769.524	Gravestone
     246319.837	exceptionally
     253156.124	contains
     338807.239	hankering
      92937.922	Purveyed
     663223.012	allurements
     168345.465	genuine
     922206.075	herringbone
     534690.916	obelisks
     415885.168	fourth
     699978.696	defending
     596045.839	Percher
      35071.536	Plumb
      68221.905	midgets
     897150.457	overpass
     804853.631	comradeinarms
      274648.07	Urged
     987620.706	currency
     312539.102	disapprobation
     169376.314	bemusedly
     774635.753	volatiles
     364092.752	soilings
     729934.187	lamppost
     798954.194	scholars
     999655.172	groupies
      811705.51	colonnaded
     550202.632	convolution
     621197.713	Bright
      99929.662	Jungles
     184520.662	crossings
      607445.91	Interatomic
     357732.942	dousing
     102127.765	dauber
     140315.167	prodigality
     149008.969	Harkened
     430258.928	spits
     336938.286	indubitable
      566634.26	druid
     924825.099	Coordination
     513333.507	outweigh
     151768.394	activate
     145303.008	mistakenly
     146483.192	uninitialised
      58420.659	Lotteries
     182116.833	carthorses
     553993.013	Snared
     389221.106	Platforms
     347614.658	remakes
     427757.934	speedup
     627805.497	uncouple
     153849.653	poorspirited
      891355.86	transience
     159830.448	pupa
     790394.829	betray
     586153.827	shyness
     296021.124	mosaics
      421132.67	Derange
     827780.093	samosas
       8261.088	zombie
     775685.461	Summarise
     626311.052	Slimier
     698816.798	winked
     774199.275	parted
     572386.166	mercuric
     144584.983	stuttered
     597833.068	Intensifies
     357239.127	trots
      968001.17	leather
     309301.179	watermelon
     755059.001	Psychosocial
      575534.35	testifying
     442725.728	categorisation
     768122.709	fetches
     862633.177	Verb
     348509.454	marionettes
      65787.025	Drab
     176261.285	boleyn
     266220.456	mischance
     109481.504	usurious
     183467.211	crumple
     182180.703	hoodwink
     758516.544	redialling
     417366.562	grizzliest
     505361.483	unfix
     940955.953	Disfigurements
     357885.971	medicate
     868076.852	Risking
     111257.188	sags
     575691.018	unsatisfiable
     734323.104	films
     724280.342	Hypothetical
     617442.426	jukebox
      19228.885	immortally
     988130.763	unsavory
      716774.52	Founder
     553446.515	soberer
     547563.855	Youthfulness
     737790.698	Reclamation
     406061.341	theories
     994001.531	acceleration
     350455.428	conveying
     112273.437	Blonde
     570315.764	vicechancellors
      414230.07	phonon
      753220.36	syphons
     712665.149	Churning
     743380.809	infuriatingly
     999413.823	electrocuted
     229550.251	recidivist
      58795.449	acclimatisation
     980271.892	pesky
     426478.918	parented
      367106.27	Playful
     821901.331	reprieve
     609176.048	gutter
     752033.912	Impermanent
      867440.46	lyric
     339632.479	Implementers
     984489.694	affront
     541838.336	reef
       26638.05	antibodies
     645691.446	Surfactants
     233722.717	Mislay
     712158.068	exhumation
     834650.957	scream
     207337.901	Pluckier
     343305.982	rephrases
      53279.122	Huntsman
       25825.17	fleecy
     995293.262	Solstice
     450560.556	impersonation
     593734.619	Conceals
     838560.342	laureate
     779453.086	goosestepping
     198731.033	embarkation
     558616.974	peers
     864837.558	thrombosis
     790656.639	legislated
     924115.562	parties
     575507.675	Lapping
     951005.288	warned
     664738.825	Pajamas
     607877.759	rushes
     757502.408	Parsons
      52242.799	recount
     114013.853	Ordination
      40051.212	Cilia
     339050.001	Shiftless
     633792.146	Thyroid
     334733.977	blistered
     926500.272	floret
      17526.749	Coriander
     161379.987	priapic
      20226.814	Slapped
     428182.686	Bunkers
       56494.98	taxidermists
      246448.23	sometimes
     929717.185	Flashes
     701418.839	centrefolds
     691198.457	disingenuously
     869535.643	wows
     293720.523	saloon
      10234.239	Craftily
     105996.931	Fog
     629102.081	Bulldozers
     681029.492	ornamenting
     896122.137	hilliest
     915828.313	teeing
     679131.056	newcomers
     688911.485	dramatists
     327871.081	juggernaut
     166604.469	threshed
     987804.971	trickily
     284788.254	turnout
     349306.699	muddied
     921052.983	squeezer
     241104.967	housewives
     649325.219	troglodytes
     560832.443	Rippling
     773438.468	Circumcision
     141389.402	crackpots
     342248.415	Disinterred
       8575.405	exceptional
     305590.237	staggering
     698409.556	warmhearted
     415775.205	flay
     585759.833	archetypal
      433119.25	heretical
     159182.767	tablespoons
     167240.807	Stodgier
     960858.821	rectangular
     337539.079	Cherished
     557627.702	mothballed
     961666.526	Pinkie
      14526.898	Doornail
      253018.58	Inexhaustible
     992852.101	scrapbook
     283752.781	Wholes
      608732.29	Commandant
     263870.106	brows
     204665.656	ceaseless
     691295.919	Extents
     301343.674	Refereed
     429622.169	Imputations
     987469.719	tamely
     379132.697	ellipsoid
     501631.739	berber
      508711.01	questioner
     364676.199	warn
     306835.963	laps
     176591.124	assegai
      41213.705	Manoeuvrable
      97970.503	lymphocytic
     968105.084	maize
     883037.642	Sadistically
     775957.018	hurdlers
     347023.359	talon
     233864.899	referred
       994797.3	Disenfranchises
     418807.569	upholsterer
     542371.615	longevity
     799906.756	bagels
     927816.255	february
     229333.851	tenors
     674114.971	procurable
     144319.906	Diffracting
     801909.647	refusing
     416606.632	reinvest
     418784.606	auspiciously
      572253.34	ideologies
     674454.802	overlain
     375162.909	reflexion
     971755.786	Sweetest
     254466.994	eightfold
      319450.76	bees
     935168.721	aileron
     668271.914	hobbled
     516510.314	calming
